Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
LONG,2024-08-27 10:00:00+05:30,2024-08-28 09:25:00+05:30,51238.05,51143.15,-94.9,-2847.0,2089615.5
SHORT,2024-08-28 09:25:00+05:30,2024-08-29 09:50:00+05:30,51143.15,51259.25,-116.1,-3483.0,2086132.5
LONG,2024-08-29 09:50:00+05:30,2024-08-29 14:00:00+05:30,51259.25,51037.75,-221.5,-6645.0,2079487.5
SHORT,2024-08-29 14:00:00+05:30,2024-08-30 09:15:00+05:30,51037.75,51417.4,-379.65,-11389.5,2068098.0
LONG,2024-08-30 09:15:00+05:30,2024-09-02 11:55:00+05:30,51417.4,51312.7,-104.7,-3141.0,2064957.0
SHORT,2024-09-02 11:55:00+05:30,2024-09-02 14:00:00+05:30,51312.7,51493.45,-180.75,-5422.5,2059534.5
LONG,2024-09-02 14:00:00+05:30,2024-09-03 11:10:00+05:30,51493.45,51288.4,-205.05,-6151.5,2053383.0
SHORT,2024-09-03 11:10:00+05:30,2024-09-03 14:40:00+05:30,51288.4,51508.05,-219.65,-6589.5,2046793.5
LONG,2024-09-03 14:40:00+05:30,2024-09-04 09:15:00+05:30,51508.05,51366.8,-141.25,-4237.5,2042556.0
SHORT,2024-09-04 09:15:00+05:30,2024-09-05 09:15:00+05:30,51366.8,51568.85,-202.05,-6061.5,2036494.5
LONG,2024-09-05 09:15:00+05:30,2024-09-06 09:15:00+05:30,51568.85,51254.7,-314.15,-9424.5,2027070.0
SHORT,2024-09-06 09:15:00+05:30,2024-09-09 10:40:00+05:30,51254.7,50772.95,481.75,14452.5,2041522.5
LONG,2024-09-09 10:40:00+05:30,2024-09-09 12:25:00+05:30,50772.95,50588.15,-184.8,-5544.0,2035978.5
SHORT,2024-09-09 12:25:00+05:30,2024-09-09 13:25:00+05:30,50588.15,50893.55,-305.4,-9162.0,2026816.5
LONG,2024-09-09 13:25:00+05:30,2024-09-11 09:15:00+05:30,50893.55,51093.4,199.85,5995.5,2032812.0
SHORT,2024-09-11 09:15:00+05:30,2024-09-11 10:30:00+05:30,51093.4,51357.0,-263.6,-7908.0,2024904.0
LONG,2024-09-11 10:30:00+05:30,2024-09-11 11:35:00+05:30,51357.0,51146.55,-210.45,-6313.5,2018590.5
SHORT,2024-09-11 11:35:00+05:30,2024-09-12 09:15:00+05:30,51146.55,51228.6,-82.05,-2461.5,2016129.0
LONG,2024-09-12 09:15:00+05:30,2024-09-17 15:20:00+05:30,51228.6,52140.05,911.45,27343.5,2043472.5
SHORT,2024-09-17 15:20:00+05:30,2024-09-18 09:25:00+05:30,52140.05,52349.9,-209.85,-6295.5,2037177.0
LONG,2024-09-18 09:25:00+05:30,2024-09-18 13:35:00+05:30,52349.9,52678.05,328.15,9844.5,2047021.5
SHORT,2024-09-18 13:35:00+05:30,2024-09-19 09:15:00+05:30,52678.05,53183.1,-505.05,-15151.5,2031870.0
LONG,2024-09-19 09:15:00+05:30,2024-09-20 13:30:00+05:30,53183.1,53342.7,159.6,4788.0,2036658.0
SHORT,2024-09-20 13:30:00+05:30,2024-09-20 15:00:00+05:30,53342.7,53624.85,-282.15,-8464.5,2028193.5
LONG,2024-09-20 15:00:00+05:30,2024-09-24 11:00:00+05:30,53624.85,53986.0,361.15,10834.5,2039028.0
SHORT,2024-09-24 11:00:00+05:30,2024-09-25 15:00:00+05:30,53986.0,54131.75,-145.75,-4372.5,2034655.5
LONG,2024-09-25 15:00:00+05:30,2024-09-27 09:20:00+05:30,54131.75,54198.75,67.0,2010.0,2036665.5
SHORT,2024-09-27 09:20:00+05:30,2024-10-01 09:15:00+05:30,54198.75,53215.95,982.8,29484.0,2066149.5
LONG,2024-10-01 09:15:00+05:30,2024-10-01 10:30:00+05:30,53215.95,52861.5,-354.45,-10633.5,2055516.0
SHORT,2024-10-01 10:30:00+05:30,2024-10-04 09:55:00+05:30,52861.5,52004.35,857.15,25714.5,2081230.5
LONG,2024-10-04 09:55:00+05:30,2024-10-04 12:40:00+05:30,52004.35,51845.45,-158.9,-4767.0,2076463.5
SHORT,2024-10-04 12:40:00+05:30,2024-10-07 14:40:00+05:30,51845.45,50845.95,999.5,29985.0,2106448.5
LONG,2024-10-07 14:40:00+05:30,2024-10-07 15:05:00+05:30,50845.95,50406.95,-439.0,-13170.0,2093278.5
SHORT,2024-10-07 15:05:00+05:30,2024-10-09 10:05:00+05:30,50406.95,51463.55,-1056.6,-31698.0,2061580.5
LONG,2024-10-09 10:05:00+05:30,2024-10-09 12:15:00+05:30,51463.55,51061.25,-402.3,-12069.0,2049511.5
SHORT,2024-10-09 12:15:00+05:30,2024-10-10 09:55:00+05:30,51061.25,51319.75,-258.5,-7755.0,2041756.5
LONG,2024-10-10 09:55:00+05:30,2024-10-11 09:15:00+05:30,51319.75,51396.85,77.1,2313.0,2044069.5
SHORT,2024-10-11 09:15:00+05:30,2024-10-14 09:15:00+05:30,51396.85,51358.8,38.05,1141.5,2045211.0
LONG,2024-10-14 09:15:00+05:30,2024-10-15 10:00:00+05:30,51358.8,51743.35,384.55,11536.5,2056747.5
SHORT,2024-10-15 10:00:00+05:30,2024-10-16 09:40:00+05:30,51743.35,51994.65,-251.3,-7539.0,2049208.5
LONG,2024-10-16 09:40:00+05:30,2024-10-17 09:20:00+05:30,51994.65,51767.85,-226.8,-6804.0,2042404.5
SHORT,2024-10-17 09:20:00+05:30,2024-10-18 09:45:00+05:30,51767.85,51495.1,272.75,8182.5,2050587.0
LONG,2024-10-18 09:45:00+05:30,2024-10-21 09:35:00+05:30,51495.1,52107.55,612.45,18373.5,2068960.5
SHORT,2024-10-21 09:35:00+05:30,2024-10-22 09:45:00+05:30,52107.55,52145.15,-37.6,-1128.0,2067832.5
LONG,2024-10-22 09:45:00+05:30,2024-10-22 10:25:00+05:30,52145.15,51758.6,-386.55,-11596.5,2056236.0
SHORT,2024-10-22 10:25:00+05:30,2024-10-24 09:15:00+05:30,51758.6,51414.45,344.15,10324.5,2066560.5
LONG,2024-10-24 09:15:00+05:30,2024-10-25 09:20:00+05:30,51414.45,51304.75,-109.7,-3291.0,2063269.5
SHORT,2024-10-25 09:20:00+05:30,2024-10-25 14:50:00+05:30,51304.75,50659.25,645.5,19365.0,2082634.5
LONG,2024-10-25 14:50:00+05:30,2024-10-28 15:00:00+05:30,50659.25,51174.35,515.1,15453.0,2098087.5
SHORT,2024-10-28 15:00:00+05:30,2024-10-29 10:10:00+05:30,51174.35,51521.85,-347.5,-10425.0,2087662.5
LONG,2024-10-29 10:10:00+05:30,2024-10-30 09:25:00+05:30,51521.85,52059.5,537.65,16129.5,2103792.0
SHORT,2024-10-30 09:25:00+05:30,2024-10-31 09:55:00+05:30,52059.5,51995.0,64.5,1935.0,2105727.0
LONG,2024-10-31 09:55:00+05:30,2024-10-31 12:15:00+05:30,51995.0,51607.8,-387.2,-11616.0,2094111.0
SHORT,2024-10-31 12:15:00+05:30,2024-10-31 15:20:00+05:30,51607.8,51542.3,65.5,1965.0,2096076.0
LONG,2024-10-31 15:20:00+05:30,2024-11-04 09:15:00+05:30,51542.3,51456.0,-86.3,-2589.0,2093487.0
SHORT,2024-11-04 09:15:00+05:30,2024-11-04 15:20:00+05:30,51456.0,51250.85,205.15,6154.5,2099641.5
LONG,2024-11-04 15:20:00+05:30,2024-11-05 11:35:00+05:30,51250.85,51050.0,-200.85,-6025.5,2093616.0
SHORT,2024-11-05 11:35:00+05:30,2024-11-05 13:25:00+05:30,51050.0,51673.55,-623.55,-18706.5,2074909.5
LONG,2024-11-05 13:25:00+05:30,2024-11-07 09:15:00+05:30,51673.55,52232.0,558.45,16753.5,2091663.0
SHORT,2024-11-07 09:15:00+05:30,2024-11-07 13:10:00+05:30,52232.0,52061.05,170.95,5128.5,2096791.5
LONG,2024-11-07 13:10:00+05:30,2024-11-08 09:15:00+05:30,52061.05,51686.25,-374.8,-11244.0,2085547.5
SHORT,2024-11-08 09:15:00+05:30,2024-11-08 13:20:00+05:30,51686.25,51811.2,-124.95,-3748.5,2081799.0
LONG,2024-11-08 13:20:00+05:30,2024-11-08 14:15:00+05:30,51811.2,51546.75,-264.45,-7933.5,2073865.5
SHORT,2024-11-08 14:15:00+05:30,2024-11-11 10:25:00+05:30,51546.75,51746.9,-200.15,-6004.5,2067861.0
LONG,2024-11-11 10:25:00+05:30,2024-11-11 14:10:00+05:30,51746.9,51832.95,86.05,2581.5,2070442.5
SHORT,2024-11-11 14:10:00+05:30,2024-11-12 09:55:00+05:30,51832.95,52129.55,-296.6,-8898.0,2061544.5
LONG,2024-11-12 09:55:00+05:30,2024-11-12 12:40:00+05:30,52129.55,51477.9,-651.65,-19549.5,2041995.0
SHORT,2024-11-12 12:40:00+05:30,2024-11-14 10:00:00+05:30,51477.9,50498.4,979.5,29385.0,2071380.0
LONG,2024-11-14 10:00:00+05:30,2024-11-14 11:00:00+05:30,50498.4,50026.2,-472.2,-14166.0,2057214.0
SHORT,2024-11-14 11:00:00+05:30,2024-11-18 12:05:00+05:30,50026.2,50388.1,-361.9,-10857.0,2046357.0
LONG,2024-11-18 12:05:00+05:30,2024-11-19 14:40:00+05:30,50388.1,50800.4,412.3,12369.0,2058726.0
SHORT,2024-11-19 14:40:00+05:30,2024-11-21 11:55:00+05:30,50800.4,50412.05,388.35,11650.5,2070376.5
LONG,2024-11-21 11:55:00+05:30,2024-11-25 12:55:00+05:30,50412.05,52030.15,1618.1,48543.0,2118919.5
SHORT,2024-11-25 12:55:00+05:30,2024-11-25 15:00:00+05:30,52030.15,52183.55,-153.4,-4602.0,2114317.5
LONG,2024-11-25 15:00:00+05:30,2024-11-26 10:20:00+05:30,52183.55,52011.1,-172.45,-5173.5,2109144.0
SHORT,2024-11-26 10:20:00+05:30,2024-11-27 11:55:00+05:30,52011.1,52258.45,-247.35,-7420.5,2101723.5
LONG,2024-11-27 11:55:00+05:30,2024-11-28 10:30:00+05:30,52258.45,52440.7,182.25,5467.5,2107191.0
SHORT,2024-11-28 10:30:00+05:30,2024-11-29 14:00:00+05:30,52440.7,52044.85,395.85,11875.5,2119066.5
LONG,2024-11-29 14:00:00+05:30,2024-12-02 09:15:00+05:30,52044.85,51824.35,-220.5,-6615.0,2112451.5
SHORT,2024-12-02 09:15:00+05:30,2024-12-02 14:00:00+05:30,51824.35,51984.05,-159.7,-4791.0,2107660.5
LONG,2024-12-02 14:00:00+05:30,2024-12-04 11:55:00+05:30,51984.05,52952.0,967.95,29038.5,2136699.0
SHORT,2024-12-04 11:55:00+05:30,2024-12-04 13:30:00+05:30,52952.0,53238.95,-286.95,-8608.5,2128090.5
LONG,2024-12-04 13:30:00+05:30,2024-12-05 09:45:00+05:30,53238.95,53134.85,-104.1,-3123.0,2124967.5
SHORT,2024-12-05 09:45:00+05:30,2024-12-05 12:05:00+05:30,53134.85,53358.9,-224.05,-6721.5,2118246.0
LONG,2024-12-05 12:05:00+05:30,2024-12-05 14:50:00+05:30,53358.9,53480.55,121.65,3649.5,2121895.5
SHORT,2024-12-05 14:50:00+05:30,2024-12-06 10:25:00+05:30,53480.55,53817.7,-337.15,-10114.5,2111781.0
LONG,2024-12-06 10:25:00+05:30,2024-12-09 10:00:00+05:30,53817.7,53401.05,-416.65,-12499.5,2099281.5
SHORT,2024-12-09 10:00:00+05:30,2024-12-09 11:20:00+05:30,53401.05,53721.0,-319.95,-9598.5,2089683.0
LONG,2024-12-09 11:20:00+05:30,2024-12-09 14:20:00+05:30,53721.0,53480.15,-240.85,-7225.5,2082457.5
SHORT,2024-12-09 14:20:00+05:30,2024-12-10 09:55:00+05:30,53480.15,53576.45,-96.3,-2889.0,2079568.5
LONG,2024-12-10 09:55:00+05:30,2024-12-10 12:35:00+05:30,53576.45,53385.0,-191.45,-5743.5,2073825.0
SHORT,2024-12-10 12:35:00+05:30,2024-12-10 15:05:00+05:30,53385.0,53585.8,-200.8,-6024.0,2067801.0
LONG,2024-12-10 15:05:00+05:30,2024-12-11 09:25:00+05:30,53585.8,53397.8,-188.0,-5640.0,2062161.0
SHORT,2024-12-11 09:25:00+05:30,2024-12-13 11:50:00+05:30,53397.8,52721.25,676.55,20296.5,2082457.5
LONG,2024-12-13 11:50:00+05:30,2024-12-17 09:20:00+05:30,52721.25,53452.15,730.9,21927.0,2104384.5
SHORT,2024-12-17 09:20:00+05:30,2024-12-19 11:35:00+05:30,53452.15,51749.7,1702.45,51073.5,2155458.0
LONG,2024-12-19 11:35:00+05:30,2024-12-20 09:20:00+05:30,51749.7,51302.6,-447.1,-13413.0,2142045.0
SHORT,2024-12-20 09:20:00+05:30,2024-12-23 09:15:00+05:30,51302.6,51124.4,178.2,5346.0,2147391.0
LONG,2024-12-23 09:15:00+05:30,2024-12-23 12:50:00+05:30,51124.4,51166.3,41.9,1257.0,2148648.0
SHORT,2024-12-23 12:50:00+05:30,2024-12-26 09:15:00+05:30,51166.3,51679.4,-513.1,-15393.0,2133255.0
LONG,2024-12-26 09:15:00+05:30,2024-12-26 10:10:00+05:30,51679.4,51265.5,-413.9,-12417.0,2120838.0
SHORT,2024-12-26 10:10:00+05:30,2024-12-27 09:15:00+05:30,51265.5,51427.85,-162.35,-4870.5,2115967.5
LONG,2024-12-27 09:15:00+05:30,2024-12-27 12:10:00+05:30,51427.85,51340.45,-87.4,-2622.0,2113345.5
SHORT,2024-12-27 12:10:00+05:30,2024-12-30 10:10:00+05:30,51340.45,51434.2,-93.75,-2812.5,2110533.0
LONG,2024-12-30 10:10:00+05:30,2024-12-30 12:25:00+05:30,51434.2,51489.95,55.75,1672.5,2112205.5
SHORT,2024-12-30 12:25:00+05:30,2025-01-01 10:25:00+05:30,51489.95,50884.0,605.95,18178.5,2130384.0
LONG,2025-01-01 10:25:00+05:30,2025-01-01 14:55:00+05:30,50884.0,51067.9,183.9,5517.0,2135901.0
SHORT,2025-01-01 14:55:00+05:30,2025-01-02 10:20:00+05:30,51067.9,51241.9,-174.0,-5220.0,2130681.0
LONG,2025-01-02 10:20:00+05:30,2025-01-03 09:40:00+05:30,51241.9,51368.7,126.8,3804.0,2134485.0
SHORT,2025-01-03 09:40:00+05:30,2025-01-07 09:15:00+05:30,51368.7,50257.3,1111.4,33342.0,2167827.0
LONG,2025-01-07 09:15:00+05:30,2025-01-07 13:55:00+05:30,50257.3,50224.5,-32.8,-984.0,2166843.0
SHORT,2025-01-07 13:55:00+05:30,2025-01-08 13:40:00+05:30,50224.5,49681.15,543.35,16300.5,2183143.5
LONG,2025-01-08 13:40:00+05:30,2025-01-09 09:15:00+05:30,49681.15,49618.4,-62.75,-1882.5,2181261.0
SHORT,2025-01-09 09:15:00+05:30,2025-01-09 15:25:00+05:30,49618.4,49552.7,65.7,1971.0,2183232.0
LONG,2025-01-09 15:25:00+05:30,2025-01-10 09:15:00+05:30,49552.7,49341.7,-211.0,-6330.0,2176902.0
SHORT,2025-01-10 09:15:00+05:30,2025-01-10 11:15:00+05:30,49341.7,49340.3,1.4,42.0,2176944.0
LONG,2025-01-10 11:15:00+05:30,2025-01-10 13:25:00+05:30,49340.3,48900.95,-439.35,-13180.5,2163763.5
SHORT,2025-01-10 13:25:00+05:30,2025-01-14 09:15:00+05:30,48900.95,48497.25,403.7,12111.0,2175874.5
LONG,2025-01-14 09:15:00+05:30,2025-01-14 12:15:00+05:30,48497.25,48483.1,-14.15,-424.5,2175450.0
SHORT,2025-01-14 12:15:00+05:30,2025-01-14 14:00:00+05:30,48483.1,48718.7,-235.6,-7068.0,2168382.0
LONG,2025-01-14 14:00:00+05:30,2025-01-14 14:45:00+05:30,48718.7,48680.25,-38.45,-1153.5,2167228.5
SHORT,2025-01-14 14:45:00+05:30,2025-01-15 10:35:00+05:30,48680.25,48977.2,-296.95,-8908.5,2158320.0
LONG,2025-01-15 10:35:00+05:30,2025-01-15 13:15:00+05:30,48977.2,48709.05,-268.15,-8044.5,2150275.5
SHORT,2025-01-15 13:15:00+05:30,2025-01-16 09:15:00+05:30,48709.05,49253.4,-544.35,-16330.5,2133945.0
LONG,2025-01-16 09:15:00+05:30,2025-01-16 14:35:00+05:30,49253.4,49199.25,-54.15,-1624.5,2132320.5
SHORT,2025-01-16 14:35:00+05:30,2025-01-16 15:25:00+05:30,49199.25,49386.4,-187.15,-5614.5,2126706.0
LONG,2025-01-16 15:25:00+05:30,2025-01-17 09:15:00+05:30,49386.4,48907.95,-478.45,-14353.5,2112352.5
SHORT,2025-01-17 09:15:00+05:30,2025-01-20 09:15:00+05:30,48907.95,48746.25,161.7,4851.0,2117203.5
LONG,2025-01-20 09:15:00+05:30,2025-01-21 09:25:00+05:30,48746.25,49310.5,564.25,16927.5,2134131.0
SHORT,2025-01-21 09:25:00+05:30,2025-01-21 11:45:00+05:30,49310.5,49135.2,175.3,5259.0,2139390.0
LONG,2025-01-21 11:45:00+05:30,2025-01-21 12:35:00+05:30,49135.2,48645.55,-489.65,-14689.5,2124700.5
SHORT,2025-01-21 12:35:00+05:30,2025-01-22 14:10:00+05:30,48645.55,48385.2,260.35,7810.5,2132511.0
LONG,2025-01-22 14:10:00+05:30,2025-01-24 09:35:00+05:30,48385.2,48471.95,86.75,2602.5,2135113.5
SHORT,2025-01-24 09:35:00+05:30,2025-01-24 11:10:00+05:30,48471.95,48796.3,-324.35,-9730.5,2125383.0
LONG,2025-01-24 11:10:00+05:30,2025-01-24 13:00:00+05:30,48796.3,48550.9,-245.4,-7362.0,2118021.0
SHORT,2025-01-24 13:00:00+05:30,2025-01-28 09:15:00+05:30,48550.9,48591.2,-40.3,-1209.0,2116812.0
LONG,2025-01-28 09:15:00+05:30,2025-01-28 14:50:00+05:30,48591.2,48945.85,354.65,10639.5,2127451.5
SHORT,2025-01-28 14:50:00+05:30,2025-01-29 10:55:00+05:30,48945.85,49165.75,-219.9,-6597.0,2120854.5
LONG,2025-01-29 10:55:00+05:30,2025-01-31 09:15:00+05:30,49165.75,49164.1,-1.65,-49.5,2120805.0
SHORT,2025-01-31 09:15:00+05:30,2025-01-31 11:55:00+05:30,49164.1,49359.1,-195.0,-5850.0,2114955.0
LONG,2025-01-31 11:55:00+05:30,2025-01-31 14:05:00+05:30,49359.1,49348.6,-10.5,-315.0,2114640.0
SHORT,2025-01-31 14:05:00+05:30,2025-01-31 15:10:00+05:30,49348.6,49598.6,-250.0,-7500.0,2107140.0
LONG,2025-01-31 15:10:00+05:30,2025-02-01 11:50:00+05:30,49598.6,49441.5,-157.1,-4713.0,2102427.0
SHORT,2025-02-01 11:50:00+05:30,2025-02-01 14:20:00+05:30,49441.5,49661.95,-220.45,-6613.5,2095813.5
LONG,2025-02-01 14:20:00+05:30,2025-02-03 09:15:00+05:30,49661.95,48986.7,-675.25,-20257.5,2075556.0
SHORT,2025-02-03 09:15:00+05:30,2025-02-04 09:15:00+05:30,48986.7,49560.65,-573.95,-17218.5,2058337.5
LONG,2025-02-04 09:15:00+05:30,2025-02-05 15:15:00+05:30,49560.65,50335.0,774.35,23230.5,2081568.0
SHORT,2025-02-05 15:15:00+05:30,2025-02-06 15:00:00+05:30,50335.0,50397.15,-62.15,-1864.5,2079703.5
LONG,2025-02-06 15:00:00+05:30,2025-02-07 10:15:00+05:30,50397.15,50201.7,-195.45,-5863.5,2073840.0
SHORT,2025-02-07 10:15:00+05:30,2025-02-07 15:10:00+05:30,50201.7,50180.85,20.85,625.5,2074465.5
LONG,2025-02-07 15:10:00+05:30,2025-02-10 09:40:00+05:30,50180.85,49926.6,-254.25,-7627.5,2066838.0
SHORT,2025-02-10 09:40:00+05:30,2025-02-10 14:55:00+05:30,49926.6,50022.45,-95.85,-2875.5,2063962.5
LONG,2025-02-10 14:55:00+05:30,2025-02-11 09:20:00+05:30,50022.45,49732.8,-289.65,-8689.5,2055273.0
SHORT,2025-02-11 09:20:00+05:30,2025-02-12 11:40:00+05:30,49732.8,49321.75,411.05,12331.5,2067604.5
LONG,2025-02-12 11:40:00+05:30,2025-02-12 14:05:00+05:30,49321.75,49251.55,-70.2,-2106.0,2065498.5
SHORT,2025-02-12 14:05:00+05:30,2025-02-13 09:15:00+05:30,49251.55,49650.85,-399.3,-11979.0,2053519.5
LONG,2025-02-13 09:15:00+05:30,2025-02-13 13:10:00+05:30,49650.85,49478.1,-172.75,-5182.5,2048337.0
SHORT,2025-02-13 13:10:00+05:30,2025-02-14 14:30:00+05:30,49478.1,49036.95,441.15,13234.5,2061571.5
LONG,2025-02-14 14:30:00+05:30,2025-02-17 09:40:00+05:30,49036.95,48754.5,-282.45,-8473.5,2053098.0
SHORT,2025-02-17 09:40:00+05:30,2025-02-17 10:40:00+05:30,48754.5,49008.35,-253.85,-7615.5,2045482.5
LONG,2025-02-17 10:40:00+05:30,2025-02-18 09:20:00+05:30,49008.35,49044.35,36.0,1080.0,2046562.5
SHORT,2025-02-18 09:20:00+05:30,2025-02-18 14:45:00+05:30,49044.35,49150.55,-106.2,-3186.0,2043376.5
LONG,2025-02-18 14:45:00+05:30,2025-02-19 14:25:00+05:30,49150.55,49288.05,137.5,4125.0,2047501.5
SHORT,2025-02-19 14:25:00+05:30,2025-02-19 15:05:00+05:30,49288.05,49585.45,-297.4,-8922.0,2038579.5
LONG,2025-02-19 15:05:00+05:30,2025-02-20 09:20:00+05:30,49585.45,49266.15,-319.3,-9579.0,2029000.5
SHORT,2025-02-20 09:20:00+05:30,2025-02-20 13:50:00+05:30,49266.15,49393.0,-126.85,-3805.5,2025195.0
LONG,2025-02-20 13:50:00+05:30,2025-02-21 09:25:00+05:30,49393.0,49233.35,-159.65,-4789.5,2020405.5
SHORT,2025-02-21 09:25:00+05:30,2025-02-24 11:45:00+05:30,49233.35,48644.55,588.8,17664.0,2038069.5
LONG,2025-02-24 11:45:00+05:30,2025-02-27 15:05:00+05:30,48644.55,48771.45,126.9,3807.0,2041876.5
SHORT,2025-02-27 15:05:00+05:30,2025-02-28 11:25:00+05:30,48771.45,48553.3,218.15,6544.5,2048421.0
LONG,2025-02-28 11:25:00+05:30,2025-02-28 12:35:00+05:30,48553.3,48274.7,-278.6,-8358.0,2040063.0
SHORT,2025-02-28 12:35:00+05:30,2025-02-28 14:40:00+05:30,48274.7,48441.4,-166.7,-5001.0,2035062.0
LONG,2025-02-28 14:40:00+05:30,2025-03-03 09:40:00+05:30,48441.4,48086.8,-354.6,-10638.0,2024424.0
SHORT,2025-03-03 09:40:00+05:30,2025-03-03 12:30:00+05:30,48086.8,48166.15,-79.35,-2380.5,2022043.5
LONG,2025-03-03 12:30:00+05:30,2025-03-05 13:35:00+05:30,48166.15,48434.0,267.85,8035.5,2030079.0
SHORT,2025-03-05 13:35:00+05:30,2025-03-06 09:15:00+05:30,48434.0,48664.2,-230.2,-6906.0,2023173.0
LONG,2025-03-06 09:15:00+05:30,2025-03-06 09:30:00+05:30,48664.2,48447.7,-216.5,-6495.0,2016678.0
SHORT,2025-03-06 09:30:00+05:30,2025-03-07 14:45:00+05:30,48447.7,48563.95,-116.25,-3487.5,2013190.5
LONG,2025-03-07 14:45:00+05:30,2025-03-10 14:15:00+05:30,48563.95,48392.5,-171.45,-5143.5,2008047.0
SHORT,2025-03-10 14:15:00+05:30,2025-03-12 09:15:00+05:30,48392.5,48079.85,312.65,9379.5,2017426.5
LONG,2025-03-12 09:15:00+05:30,2025-03-12 11:45:00+05:30,48079.85,47919.9,-159.95,-4798.5,2012628.0
SHORT,2025-03-12 11:45:00+05:30,2025-03-12 14:05:00+05:30,47919.9,48091.75,-171.85,-5155.5,2007472.5
LONG,2025-03-12 14:05:00+05:30,2025-03-13 14:15:00+05:30,48091.75,48101.35,9.6,288.0,2007760.5
SHORT,2025-03-13 14:15:00+05:30,2025-03-17 09:15:00+05:30,48101.35,48313.1,-211.75,-6352.5,2001408.0
LONG,2025-03-17 09:15:00+05:30,2025-03-18 12:45:00+05:30,48313.1,48912.15,599.05,17971.5,2019379.5
SHORT,2025-03-18 12:45:00+05:30,2025-03-18 14:20:00+05:30,48912.15,49158.1,-245.95,-7378.5,2012001.0
LONG,2025-03-18 14:20:00+05:30,2025-03-21 13:50:00+05:30,49158.1,50284.15,1126.05,33781.5,2045782.5
SHORT,2025-03-21 13:50:00+05:30,2025-03-21 15:00:00+05:30,50284.15,50568.1,-283.95,-8518.5,2037264.0
LONG,2025-03-21 15:00:00+05:30,2025-03-25 11:20:00+05:30,50568.1,51721.6,1153.5,34605.0,2071869.0
SHORT,2025-03-25 11:20:00+05:30,2025-03-26 10:30:00+05:30,51721.6,51828.55,-106.95,-3208.5,2068660.5
LONG,2025-03-26 10:30:00+05:30,2025-03-26 11:55:00+05:30,51828.55,51455.4,-373.15,-11194.5,2057466.0
SHORT,2025-03-26 11:55:00+05:30,2025-03-27 09:20:00+05:30,51455.4,51388.1,67.3,2019.0,2059485.0
LONG,2025-03-27 09:20:00+05:30,2025-03-28 09:40:00+05:30,51388.1,51476.45,88.35,2650.5,2062135.5
SHORT,2025-03-28 09:40:00+05:30,2025-03-28 14:25:00+05:30,51476.45,51657.35,-180.9,-5427.0,2056708.5
LONG,2025-03-28 14:25:00+05:30,2025-04-01 09:15:00+05:30,51657.35,51398.3,-259.05,-7771.5,2048937.0
SHORT,2025-04-01 09:15:00+05:30,2025-04-02 09:15:00+05:30,51398.3,51041.65,356.65,10699.5,2059636.5
LONG,2025-04-02 09:15:00+05:30,2025-04-03 09:15:00+05:30,51041.65,51133.6,91.95,2758.5,2062395.0
SHORT,2025-04-03 09:15:00+05:30,2025-04-03 10:05:00+05:30,51133.6,51423.5,-289.9,-8697.0,2053698.0
LONG,2025-04-03 10:05:00+05:30,2025-04-04 14:40:00+05:30,51423.5,51438.4,14.9,447.0,2054145.0
SHORT,2025-04-04 14:40:00+05:30,2025-04-07 15:00:00+05:30,51438.4,49748.75,1689.65,50689.5,2104834.5
LONG,2025-04-07 15:00:00+05:30,2025-04-08 10:35:00+05:30,49748.75,50048.7,299.95,8998.5,2113833.0
SHORT,2025-04-08 10:35:00+05:30,2025-04-08 12:30:00+05:30,50048.7,50679.25,-630.55,-18916.5,2094916.5
LONG,2025-04-08 12:30:00+05:30,2025-04-08 13:50:00+05:30,50679.25,50354.0,-325.25,-9757.5,2085159.0
SHORT,2025-04-08 13:50:00+05:30,2025-04-11 09:15:00+05:30,50354.0,50870.95,-516.95,-15508.5,2069650.5
LONG,2025-04-11 09:15:00+05:30,2025-04-11 14:00:00+05:30,50870.95,51012.6,141.65,4249.5,2073900.0
SHORT,2025-04-11 14:00:00+05:30,2025-04-15 09:15:00+05:30,51012.6,52056.8,-1044.2,-31326.0,2042574.0
LONG,2025-04-15 09:15:00+05:30,2025-04-22 11:30:00+05:30,52056.8,55611.7,3554.9,106647.0,2149221.0
SHORT,2025-04-22 11:30:00+05:30,2025-04-23 09:15:00+05:30,55611.7,55845.15,-233.45,-7003.5,2142217.5
LONG,2025-04-23 09:15:00+05:30,2025-04-23 10:00:00+05:30,55845.15,55480.95,-364.2,-10926.0,2131291.5
SHORT,2025-04-23 10:00:00+05:30,2025-04-24 09:30:00+05:30,55480.95,55435.3,45.65,1369.5,2132661.0
LONG,2025-04-24 09:30:00+05:30,2025-04-24 15:00:00+05:30,55435.3,55235.45,-199.85,-5995.5,2126665.5
SHORT,2025-04-24 15:00:00+05:30,2025-04-25 13:05:00+05:30,55235.45,54591.9,643.55,19306.5,2145972.0
LONG,2025-04-25 13:05:00+05:30,2025-04-29 09:40:00+05:30,54591.9,55521.4,929.5,27885.0,2173857.0
SHORT,2025-04-29 09:40:00+05:30,2025-05-02 09:15:00+05:30,55521.4,55391.65,129.75,3892.5,2177749.5
LONG,2025-05-02 09:15:00+05:30,2025-05-02 11:30:00+05:30,55391.65,55178.6,-213.05,-6391.5,2171358.0
